DATE,TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
2020-03-02,09:01:00,269.5,269.85,269.25,269.8,8264
2020-03-02,09:02:00,269.75,270.2,269.45,269.55,6046
2020-03-02,09:03:00,269.5,269.55,268.95,269.05,4553
2020-03-02,09:04:00,269.05,269.25,268.85,269.25,2432
2020-03-02,09:05:00,269.2,269.45,269.05,269.45,2257
2020-03-02,09:06:00,269.4,269.7,269.4,269.55,2916
2020-03-02,09:07:00,269.55,269.6,269.1,269.35,1974
2020-03-02,09:08:00,269.4,269.55,269.2,269.5,1807
2020-03-02,09:09:00,269.55,269.7,269.35,269.4,2065
2020-03-02,09:10:00,269.4,269.55,269.3,269.35,1869
2020-03-02,09:11:00,269.35,269.4,269.1,269.1,1429
2020-03-02,09:12:00,269.1,269.15,268.55,268.55,2561
2020-03-02,09:13:00,268.6,268.75,268.3,268.4,2559
2020-03-02,09:14:00,268.4,268.4,268.05,268.15,1429
2020-03-02,09:15:00,268.15,268.25,268.05,268.15,1387
2020-03-02,09:16:00,268.1,268.25,267.8,268.15,2725
2020-03-02,09:17:00,268.1,268.1,267.75,267.9,2055
2020-03-02,09:18:00,267.85,267.85,267.4,267.5,2408
2020-03-02,09:19:00,267.5,267.6,267.35,267.6,1935
2020-03-02,09:20:00,267.6,268.25,267.6,268.15,2381
2020-03-02,09:21:00,268.15,268.15,267.85,268,2276
2020-03-02,09:22:00,268.05,268.05,267.7,267.9,2107
2020-03-02,09:23:00,267.85,267.9,267.55,267.85,1572
2020-03-02,09:24:00,267.8,267.8,267.55,267.6,1095
2020-03-02,09:25:00,267.55,267.9,267.55,267.9,1064
2020-03-02,09:26:00,267.95,267.95,267.05,267.1,3156
2020-03-02,09:27:00,267.05,267.35,266.85,267.1,2735
2020-03-02,09:28:00,267.15,267.15,266.9,267.05,1354
2020-03-02,09:29:00,267,267.15,266.7,266.75,1979
2020-03-02,09:30:00,266.75,267,266.6,266.6,1313
2020-03-02,09:31:00,266.65,266.75,266.2,266.25,2711
2020-03-02,09:32:00,266.25,266.45,266.15,266.25,1440
2020-03-02,09:33:00,266.3,266.65,266.25,266.5,2062
2020-03-02,09:34:00,266.45,266.7,266.25,266.6,1392
2020-03-02,09:35:00,266.6,266.7,266.35,266.55,1235
2020-03-02,09:36:00,266.55,266.6,266.4,266.45,846
2020-03-02,09:37:00,266.4,266.55,266.25,266.4,1114
2020-03-02,09:38:00,266.4,266.45,266.3,266.35,1831
2020-03-02,09:39:00,266.4,266.4,266.1,266.15,1618
2020-03-02,09:40:00,266.15,266.2,266.05,266.05,1443
2020-03-02,09:41:00,266.1,266.2,266.05,266.15,1210
2020-03-02,09:42:00,266.1,266.25,266.05,266.2,1241
2020-03-02,09:43:00,266.2,266.2,266.05,266.2,967
2020-03-02,09:44:00,266.25,266.5,266.25,266.5,1652
2020-03-02,09:45:00,266.5,266.55,266.1,266.25,2256
2020-03-02,09:46:00,266.2,266.3,266.1,266.25,853
2020-03-02,09:47:00,266.2,266.55,266.2,266.4,1405
2020-03-02,09:48:00,266.35,266.7,266.3,266.55,1518
2020-03-02,09:49:00,266.5,266.7,266.4,266.55,1218
2020-03-02,09:50:00,266.55,266.95,266.55,266.9,1738
2020-03-02,09:51:00,266.95,267.3,266.95,267.1,2149
2020-03-02,09:52:00,267.1,267.5,267.1,267.3,1813
2020-03-02,09:53:00,267.3,267.35,266.85,266.95,2391
2020-03-02,09:54:00,266.95,267,266.65,266.8,1601
2020-03-02,09:55:00,266.8,266.8,266.55,266.6,1604
2020-03-02,09:56:00,266.6,266.95,266.45,266.9,1999
2020-03-02,09:57:00,266.9,267.15,266.7,267,1409
2020-03-02,09:58:00,267,267.05,266.75,266.75,1232
2020-03-02,09:59:00,266.75,267.2,266.75,267.15,937
2020-03-02,10:00:00,267.2,267.2,267,267.15,912
2020-03-02,10:01:00,267.1,267.45,267.05,267.15,1754
2020-03-02,10:02:00,267.1,267.3,267,267.1,1731
2020-03-02,10:03:00,267.15,267.3,267.05,267.2,1105
2020-03-02,10:04:00,267.15,267.45,267.15,267.35,1332
2020-03-02,10:05:00,267.35,267.5,267.2,267.3,1477
2020-03-02,10:06:00,267.35,267.35,267,267.1,1469
2020-03-02,10:07:00,267.1,267.3,267.05,267.15,845
2020-03-02,10:08:00,267.15,267.5,267.15,267.4,1017
2020-03-02,10:09:00,267.4,267.6,267.4,267.5,1129
2020-03-02,10:10:00,267.5,267.85,267.5,267.8,1699
2020-03-02,10:11:00,267.8,268.1,267.75,268.05,1979
2020-03-02,10:12:00,268.05,268.15,267.85,267.95,1603
2020-03-02,10:13:00,267.95,268.1,267.9,267.95,1585
2020-03-02,10:14:00,267.95,268,267.65,267.7,1827
2020-03-02,10:15:00,267.7,267.85,267.6,267.75,1548
2020-03-02,10:16:00,267.75,268,267.65,267.95,1635
2020-03-02,10:17:00,267.95,268.3,267.9,268.25,1821
2020-03-02,10:18:00,268.25,268.4,268.25,268.4,1674
2020-03-02,10:19:00,268.35,268.5,268,268.05,1680
2020-03-02,10:20:00,268.05,268.35,268.05,268.3,1071
2020-03-02,10:21:00,268.3,268.6,268.2,268.4,1871
2020-03-02,10:22:00,268.4,268.65,268.4,268.65,1458
2020-03-02,10:23:00,268.65,268.8,268.6,268.75,1690
2020-03-02,10:24:00,268.75,268.95,268.75,268.9,2059
2020-03-02,10:25:00,268.9,269.1,268.9,269.05,1494
2020-03-02,10:26:00,269.05,269.25,268.75,269.25,1959
2020-03-02,10:27:00,269.25,269.3,269,269.25,1670
2020-03-02,10:28:00,269.25,269.4,269.15,269.35,1421
2020-03-02,10:29:00,269.35,269.4,269.1,269.2,1981
2020-03-02,10:30:00,269.2,269.3,268.95,269.2,2754
2020-03-02,10:31:00,269.2,269.65,269.1,269.6,3672
2020-03-02,10:32:00,269.6,269.9,269.55,269.9,3673
2020-03-02,10:33:00,269.85,270.3,269.8,270.3,5609
2020-03-02,10:34:00,270.25,270.5,270.2,270.25,4795
2020-03-02,10:35:00,270.3,270.5,269.95,270.5,3199
2020-03-02,10:36:00,270.45,270.55,270.2,270.3,2655
2020-03-02,10:37:00,270.3,270.35,270.05,270.3,3353
2020-03-02,10:38:00,270.35,270.45,270.15,270.4,3622
2020-03-02,10:39:00,270.4,270.55,270.1,270.2,2670
2020-03-02,10:40:00,270.2,270.45,270.15,270.4,2401
2020-03-02,10:41:00,270.4,270.6,270.4,270.5,2079
2020-03-02,10:42:00,270.5,271.15,270.45,271.15,3474
2020-03-02,10:43:00,271.1,271.3,271,271.3,4101
2020-03-02,10:44:00,271.25,271.35,271.2,271.25,2482
2020-03-02,10:45:00,271.25,271.3,270.65,270.7,1665
2020-03-02,10:46:00,270.75,270.75,270.05,270.25,3177
2020-03-02,10:47:00,270.3,270.4,270,270.25,2120
2020-03-02,10:48:00,270.25,270.35,270.1,270.25,1729
2020-03-02,10:49:00,270.25,270.5,270.1,270.15,2510
2020-03-02,10:50:00,270.2,270.2,269.8,269.8,2823
2020-03-02,10:51:00,269.75,270,269.55,269.9,2613
2020-03-02,10:52:00,269.95,270.15,269.9,269.95,1694
2020-03-02,10:53:00,269.95,270.15,269.85,270.1,1388
2020-03-02,10:54:00,270.1,270.25,270.05,270.05,1799
2020-03-02,10:55:00,270.1,270.25,269.85,269.85,1787
2020-03-02,10:56:00,269.85,269.85,269.1,269.35,3075
2020-03-02,10:57:00,269.3,269.55,269.25,269.4,2251
2020-03-02,10:58:00,269.35,269.55,269.2,269.35,3075
2020-03-02,10:59:00,269.35,269.4,269.2,269.3,1610
2020-03-02,11:00:00,269.3,269.4,269.15,269.25,1474
2020-03-02,11:01:00,269.25,269.35,269.1,269.15,1426
2020-03-02,11:02:00,269.15,269.2,268.95,268.95,1673
2020-03-02,11:03:00,268.9,269.1,268.85,269,1409
2020-03-02,11:04:00,269.05,269.7,269.05,269.65,2350
2020-03-02,11:05:00,269.6,269.8,269.45,269.7,1463
2020-03-02,11:06:00,269.7,270.05,269.7,270,1383
2020-03-02,11:07:00,270,270,269.7,269.9,1546
2020-03-02,11:08:00,269.9,270,269.8,269.85,760
2020-03-02,11:09:00,269.85,269.9,269.7,269.75,858
2020-03-02,11:10:00,269.75,269.95,269.7,269.8,1096
2020-03-02,11:11:00,269.85,269.95,269.75,269.9,979
2020-03-02,11:12:00,269.9,270.05,269.85,270.05,718
2020-03-02,11:13:00,270.05,270.05,269.8,270,1122
2020-03-02,11:14:00,270,270.2,269.95,270.2,1036
2020-03-02,11:15:00,270.25,270.35,270.15,270.25,968
2020-03-02,11:16:00,270.25,270.35,270.1,270.25,764
2020-03-02,11:17:00,270.25,270.35,270.15,270.35,591
2020-03-02,11:18:00,270.35,270.5,270.25,270.4,929
2020-03-02,11:19:00,270.4,270.7,270.35,270.7,951
2020-03-02,11:20:00,270.7,270.8,270.55,270.8,1151
2020-03-02,11:21:00,270.8,270.8,270.55,270.7,1055
2020-03-02,11:22:00,270.7,270.75,270.55,270.7,857
2020-03-02,11:23:00,270.7,270.7,270.45,270.5,985
2020-03-02,11:24:00,270.55,270.9,270.55,270.9,914
2020-03-02,11:25:00,270.95,271,270.8,270.9,1693
2020-03-02,11:26:00,270.95,271.05,270.85,271.05,979
2020-03-02,11:27:00,271.05,271.3,270.95,271.2,1898
2020-03-02,11:28:00,271.25,271.25,270.85,270.9,1295
2020-03-02,11:29:00,270.95,271.1,270.8,270.85,1098
2020-03-02,11:30:00,270.85,270.95,270.7,270.85,1016
2020-03-02,11:31:00,270.85,271.05,270.8,271,1322
2020-03-02,11:32:00,271,271.3,271,271.15,1875
2020-03-02,11:33:00,271.15,271.2,271,271.1,979
2020-03-02,11:34:00,271.1,271.3,271.1,271.3,806
2020-03-02,11:35:00,271.3,271.55,271.3,271.55,1363
2020-03-02,11:36:00,271.55,271.6,271.35,271.55,1124
2020-03-02,11:37:00,271.55,271.7,271.5,271.5,916
2020-03-02,11:38:00,271.5,271.85,271.5,271.7,1541
2020-03-02,11:39:00,271.65,271.8,271.6,271.65,1204
2020-03-02,11:40:00,271.6,271.7,271.3,271.35,1690
2020-03-02,11:41:00,271.35,271.5,271.3,271.3,1564
2020-03-02,11:42:00,271.3,271.5,271.3,271.45,1176
2020-03-02,11:43:00,271.45,271.65,271.45,271.65,1160
2020-03-02,11:44:00,271.65,271.75,271.6,271.7,801
2020-03-02,11:45:00,271.7,271.75,271.45,271.6,1122
2020-03-02,11:46:00,271.6,271.8,271.6,271.8,1075
2020-03-02,11:47:00,271.8,271.9,271.7,271.85,944
2020-03-02,11:48:00,271.85,272.05,271.85,271.95,1443
2020-03-02,11:49:00,272,272.05,271.95,272,922
2020-03-02,11:50:00,272,272.25,272,272.25,1135
2020-03-02,11:51:00,272.25,272.3,272,272.05,1819
2020-03-02,11:52:00,272,272.15,271.8,271.85,1377
2020-03-02,11:53:00,271.85,272.05,271.8,271.85,1381
2020-03-02,11:54:00,271.85,272,271.8,271.95,759
2020-03-02,11:55:00,271.95,272.1,271.9,272.05,650
2020-03-02,11:56:00,272.05,272.2,272.05,272.15,841
2020-03-02,11:57:00,272.15,272.15,271.85,271.95,933
2020-03-02,11:58:00,271.95,272,271.75,271.8,1054
2020-03-02,11:59:00,271.8,271.95,271.8,271.9,723
2020-03-02,12:00:00,271.9,271.95,271.65,271.65,1571
2020-03-02,12:01:00,271.65,271.9,271.65,271.85,1036
2020-03-02,12:02:00,271.8,271.85,271.6,271.65,878
2020-03-02,12:03:00,271.65,271.65,271.4,271.45,1082
2020-03-02,12:04:00,271.5,271.7,271.45,271.65,858
2020-03-02,12:05:00,271.65,271.75,271.55,271.75,864
2020-03-02,12:06:00,271.75,271.85,271.65,271.8,873
2020-03-02,12:07:00,271.8,272.1,271.8,272,1235
2020-03-02,12:08:00,272.05,272.25,272,272.2,1005
2020-03-02,12:09:00,272.2,272.2,271.95,272.15,955
2020-03-02,12:10:00,272.15,272.2,271.9,271.9,1021
2020-03-02,12:11:00,271.95,272.1,271.9,272,1009
2020-03-02,12:12:00,272,272,271.75,271.75,1165
2020-03-02,12:13:00,271.75,271.8,271.55,271.65,861
2020-03-02,12:14:00,271.7,271.9,271.7,271.85,616
2020-03-02,12:15:00,271.8,271.85,271.5,271.6,1082
2020-03-02,12:16:00,271.6,271.75,271.4,271.45,1491
2020-03-02,12:17:00,271.45,271.6,271.4,271.55,980
2020-03-02,12:18:00,271.55,271.55,271.35,271.4,895
2020-03-02,12:19:00,271.4,271.55,271.35,271.45,1093
2020-03-02,12:20:00,271.45,271.55,271.4,271.5,662
2020-03-02,12:21:00,271.55,271.55,271.35,271.35,564
2020-03-02,12:22:00,271.35,271.45,271.35,271.45,814
2020-03-02,12:23:00,271.5,271.75,271.4,271.75,1363
2020-03-02,12:24:00,271.7,271.85,271.6,271.8,785
2020-03-02,12:25:00,271.75,271.85,271.7,271.75,727
2020-03-02,12:26:00,271.8,271.9,271.75,271.85,813
2020-03-02,12:27:00,271.85,272.05,271.85,271.9,1238
2020-03-02,12:28:00,271.9,272,271.75,271.75,888
2020-03-02,12:29:00,271.75,271.85,271.75,271.8,550
2020-03-02,12:30:00,271.8,271.8,271.55,271.7,881
2020-03-02,12:31:00,271.7,271.7,271.55,271.65,578
2020-03-02,12:32:00,271.65,271.7,271.45,271.45,496
2020-03-02,12:33:00,271.45,271.45,271.2,271.35,1300
2020-03-02,12:34:00,271.35,271.5,271.3,271.45,456
2020-03-02,12:35:00,271.45,271.65,271.45,271.6,1103
2020-03-02,12:36:00,271.65,272,271.5,272,1627
2020-03-02,12:37:00,272,272.2,271.9,272.15,1588
2020-03-02,12:38:00,272.15,272.2,272.05,272.15,930
2020-03-02,12:39:00,272.15,272.35,272.15,272.25,1205
2020-03-02,12:40:00,272.25,272.35,272.1,272.35,1730
2020-03-02,12:41:00,272.3,272.45,272.25,272.45,1125
2020-03-02,12:42:00,272.45,272.45,272.15,272.15,1098
2020-03-02,12:43:00,272.2,272.2,272.05,272.1,828
2020-03-02,12:44:00,272.1,272.2,271.9,272.2,1024
2020-03-02,12:45:00,272.2,272.2,271.8,271.85,1256
2020-03-02,12:46:00,271.8,271.9,271.35,271.4,2409
2020-03-02,12:47:00,271.4,271.75,271.35,271.55,2276
2020-03-02,12:48:00,271.55,271.6,271.4,271.45,683
2020-03-02,12:49:00,271.45,271.45,271.1,271.2,2272
2020-03-02,12:50:00,271.2,271.45,271.1,271.25,1631
2020-03-02,12:51:00,271.25,271.5,271.2,271.45,824
2020-03-02,12:52:00,271.45,271.6,271.35,271.6,903
2020-03-02,12:53:00,271.6,271.65,271.5,271.55,1051
2020-03-02,12:54:00,271.55,271.55,271.1,271.15,1133
2020-03-02,12:55:00,271.1,271.2,271.05,271.1,982
2020-03-02,12:56:00,271.1,271.25,271.05,271.2,984
2020-03-02,12:57:00,271.2,271.2,270.9,271,1644
2020-03-02,12:58:00,271,271.05,270.9,270.95,789
2020-03-02,12:59:00,270.95,271.2,270.9,271.1,1286
2020-03-02,13:00:00,271.1,271.25,271.1,271.2,954
2020-03-02,13:01:00,271.15,271.15,270.75,270.75,1497
2020-03-02,13:02:00,270.75,270.95,270.7,270.85,879
2020-03-02,13:03:00,270.8,270.95,270.8,270.85,611
2020-03-02,13:04:00,270.85,270.9,270.65,270.75,1746
2020-03-02,13:05:00,270.75,270.9,270.65,270.75,1223
2020-03-02,13:06:00,270.75,271.05,270.75,271.05,820
2020-03-02,13:07:00,271,271.25,271,271.2,1108
2020-03-02,13:08:00,271.2,271.25,271.1,271.15,918
2020-03-02,13:09:00,271.15,271.3,271.1,271.15,1102
2020-03-02,13:10:00,271.2,271.2,271.1,271.1,601
2020-03-02,13:11:00,271.1,271.15,270.95,271.15,992
2020-03-02,13:12:00,271.15,271.25,270.95,270.95,801
2020-03-02,13:13:00,271,271,270.8,270.85,861
2020-03-02,13:14:00,270.85,270.9,270.7,270.9,799
2020-03-02,13:15:00,270.95,271.15,270.95,271.15,594
2020-03-02,13:16:00,271.15,271.15,271,271,449
2020-03-02,13:17:00,271,271.3,270.95,271.3,970
2020-03-02,13:18:00,271.3,271.3,271.15,271.25,512
2020-03-02,13:19:00,271.2,271.3,271.2,271.3,861
2020-03-02,13:20:00,271.3,271.65,271.3,271.55,2029
2020-03-02,13:21:00,271.55,271.8,271.5,271.65,3097
2020-03-02,13:22:00,271.65,271.95,271.55,271.95,2542
2020-03-02,13:23:00,271.9,271.95,271.75,271.85,1111
2020-03-02,13:24:00,271.8,271.85,271.6,271.65,765
2020-03-02,13:25:00,271.65,271.9,271.65,271.85,868
2020-03-02,13:26:00,271.8,271.85,271.7,271.75,498
2020-03-02,13:27:00,271.8,271.9,271.75,271.85,539
2020-03-02,13:28:00,271.85,271.95,271.65,271.7,635
2020-03-02,13:29:00,271.7,271.7,271.45,271.5,1441
2020-03-02,13:30:00,271.45,271.45,271.25,271.4,1072
2020-03-02,13:31:00,271.4,271.4,271.25,271.3,777
2020-03-02,13:32:00,271.3,271.3,271,271.1,1196
2020-03-02,13:33:00,271.1,271.2,271,271.15,1051
2020-03-02,13:34:00,271.15,271.15,271.05,271.1,368
2020-03-02,13:35:00,271.1,271.1,270.9,271,1539
2020-03-02,13:36:00,271,271,270.8,270.95,868
2020-03-02,13:37:00,271,271.15,270.95,271,1010
2020-03-02,13:38:00,270.95,270.95,270.65,270.65,1833
2020-03-02,13:39:00,270.65,270.7,270.4,270.5,2585
2020-03-02,13:40:00,270.5,270.7,270.45,270.6,1815
2020-03-02,13:41:00,270.6,270.9,270.6,270.85,1569
2020-03-02,13:42:00,270.8,270.85,270.75,270.8,715
2020-03-02,13:43:00,270.75,271,270.75,270.95,533
2020-03-02,13:44:00,270.95,271.1,270.9,271.05,953
2020-03-02,13:45:00,271.05,271.05,270.7,270.7,889
2020-03-02,13:46:00,270.75,270.9,270.7,270.85,726
2020-03-02,13:47:00,270.85,270.95,270.8,270.8,655
2020-03-02,13:48:00,270.8,270.8,270.65,270.75,835
2020-03-02,13:49:00,270.75,270.9,270.65,270.7,599
2020-03-02,13:50:00,270.7,270.85,270.6,270.85,532
2020-03-02,13:51:00,270.8,271,270.8,270.95,969
2020-03-02,13:52:00,270.95,271.05,270.9,271,749
2020-03-02,13:53:00,270.95,271.1,270.9,271.1,647
2020-03-02,13:54:00,271.1,271.25,271.1,271.25,765
2020-03-02,13:55:00,271.25,271.35,271.2,271.3,926
2020-03-02,13:56:00,271.3,271.3,271.1,271.1,501
2020-03-02,13:57:00,271.05,271.15,270.95,271,682
2020-03-02,13:58:00,271,271.15,271,271.15,399
2020-03-02,13:59:00,271.15,271.2,270.95,270.95,531
2020-03-02,14:00:00,270.95,271.05,270.9,271.05,451
2020-03-02,14:01:00,271.05,271.2,271,271.1,705
2020-03-02,14:02:00,271.15,271.35,270.95,271.25,1218
2020-03-02,14:03:00,271.25,271.3,271.2,271.25,402
2020-03-02,14:04:00,271.2,271.45,271.2,271.3,974
2020-03-02,14:05:00,271.25,271.35,271.15,271.25,1098
2020-03-02,14:06:00,271.2,271.4,271.2,271.35,614
2020-03-02,14:07:00,271.35,271.35,271,271.1,1068
2020-03-02,14:08:00,271.1,271.15,270.8,270.85,1312
2020-03-02,14:09:00,270.85,271,270.85,270.85,1060
2020-03-02,14:10:00,270.85,270.85,270.75,270.8,793
2020-03-02,14:11:00,270.8,270.8,270.65,270.7,745
2020-03-02,14:12:00,270.65,271,270.65,270.95,753
2020-03-02,14:13:00,270.95,271,270.85,270.85,554
2020-03-02,14:14:00,270.8,270.85,270.75,270.8,530
2020-03-02,14:15:00,270.75,270.85,270.65,270.7,602
2020-03-02,14:16:00,270.65,270.75,270.55,270.6,786
2020-03-02,14:17:00,270.55,270.75,270.5,270.75,1198
2020-03-02,14:18:00,270.75,270.75,270.5,270.5,415
2020-03-02,14:19:00,270.55,270.55,270.4,270.5,663
2020-03-02,14:20:00,270.5,270.6,270.4,270.45,632
2020-03-02,14:21:00,270.4,270.6,270.3,270.55,2148
2020-03-02,14:22:00,270.55,270.65,270.45,270.6,745
2020-03-02,14:23:00,270.55,270.8,270.5,270.75,840
2020-03-02,14:24:00,270.7,270.7,270.6,270.7,905
2020-03-02,14:25:00,270.65,270.8,270.65,270.75,545
2020-03-02,14:26:00,270.75,270.8,270.6,270.65,542
2020-03-02,14:27:00,270.6,270.7,270.55,270.7,294
2020-03-02,14:28:00,270.65,270.85,270.65,270.75,686
2020-03-02,14:29:00,270.7,270.85,270.7,270.7,647
2020-03-02,14:30:00,270.7,271.05,270.65,271,1493
2020-03-02,14:31:00,271,271.1,270.9,270.95,1259
2020-03-02,14:32:00,270.9,270.9,270.7,270.75,918
2020-03-02,14:33:00,270.75,270.8,270.75,270.8,433
2020-03-02,14:34:00,270.75,270.8,270.7,270.8,466
2020-03-02,14:35:00,270.75,271,270.75,270.95,809
2020-03-02,14:36:00,270.9,271,270.85,270.95,578
2020-03-02,14:37:00,270.95,271,270.85,270.95,507
2020-03-02,14:38:00,270.95,271.05,270.85,270.95,772
2020-03-02,14:39:00,271,271.05,270.95,271.05,619
2020-03-02,14:40:00,271,271.1,271,271.05,666
2020-03-02,14:41:00,271.05,271.2,271.05,271.15,431
2020-03-02,14:42:00,271.15,271.3,271,271,868
2020-03-02,14:43:00,271,271,270.85,270.85,671
2020-03-02,14:44:00,270.9,270.9,270.8,270.9,510
2020-03-02,14:45:00,270.9,270.95,270.85,270.85,343
2020-03-02,14:46:00,270.8,270.85,270.6,270.6,1634
2020-03-02,14:47:00,270.6,270.8,270.6,270.7,613
2020-03-02,14:48:00,270.65,270.75,270.6,270.65,615
2020-03-02,14:49:00,270.6,270.75,270.6,270.65,517
2020-03-02,14:50:00,270.7,270.75,270.6,270.65,412
2020-03-02,14:51:00,270.65,270.65,270.35,270.45,1252
2020-03-02,14:52:00,270.45,270.65,270.45,270.6,938
2020-03-02,14:53:00,270.6,270.8,270.6,270.7,691
2020-03-02,14:54:00,270.65,270.7,270.55,270.7,614
2020-03-02,14:55:00,270.7,270.8,270.65,270.7,381
2020-03-02,14:56:00,270.7,270.85,270.65,270.8,383
2020-03-02,14:57:00,270.75,270.85,270.7,270.7,598
2020-03-02,14:58:00,270.7,270.7,270.6,270.65,712
2020-03-02,14:59:00,270.65,270.75,270.6,270.65,495
2020-03-02,15:00:00,270.65,270.75,270.55,270.7,711
2020-03-02,15:01:00,270.65,270.7,270.5,270.55,883
2020-03-02,15:02:00,270.6,270.65,270.35,270.4,1157
2020-03-02,15:03:00,270.4,270.4,270.2,270.3,1510
2020-03-02,15:04:00,270.35,270.35,270.2,270.3,1030
2020-03-02,15:05:00,270.3,270.35,270.2,270.3,1156
2020-03-02,15:06:00,270.3,270.35,270.05,270.25,1728
2020-03-02,15:07:00,270.3,270.3,270.05,270.2,1094
2020-03-02,15:08:00,270.2,270.35,270.05,270.35,1281
2020-03-02,15:09:00,270.3,270.35,270.1,270.2,782
2020-03-02,15:10:00,270.25,270.25,270,270.05,1163
2020-03-02,15:11:00,270.05,270.2,270,270,998
2020-03-02,15:12:00,270.05,270.25,270,270.15,856
2020-03-02,15:13:00,270.2,270.35,270.1,270.3,712
2020-03-02,15:14:00,270.3,270.4,270.15,270.35,873
2020-03-02,15:15:00,270.35,270.5,270.3,270.45,708
2020-03-02,15:16:00,270.5,270.7,270.35,270.7,1438
2020-03-02,15:17:00,270.7,270.8,270.6,270.8,1743
2020-03-02,15:18:00,270.75,270.9,270.7,270.9,1116
2020-03-02,15:19:00,270.9,270.95,270.8,270.85,1031
2020-03-02,15:20:00,270.85,270.95,270.75,270.85,902
2020-03-02,15:21:00,270.9,270.9,270.75,270.85,905
2020-03-02,15:22:00,270.9,270.9,270.65,270.65,643
2020-03-02,15:23:00,270.65,270.65,270.5,270.55,997
2020-03-02,15:24:00,270.55,270.6,270.45,270.45,819
2020-03-02,15:25:00,270.5,270.55,270.4,270.55,718
2020-03-02,15:26:00,270.55,270.6,270.45,270.55,565
2020-03-02,15:27:00,270.55,270.55,270.45,270.5,474
2020-03-02,15:28:00,270.45,270.6,270.45,270.55,582
2020-03-02,15:29:00,270.55,270.75,270.55,270.75,1223
2020-03-02,15:30:00,270.75,270.75,270.6,270.65,852
2020-03-02,15:31:00,270.65,270.95,270.65,270.8,2159
2020-03-02,15:32:00,270.75,271,270.75,271,1509
2020-03-02,15:33:00,271,271.2,270.9,270.9,1734
2020-03-02,15:34:00,270.95,271,270.85,270.95,1139
2020-03-02,15:35:00,271,271,270.8,270.85,905
2020-03-02,15:36:00,270.85,270.85,270.85,270.85,0
2020-03-02,15:37:00,270.85,270.85,270.85,270.85,0
2020-03-02,15:38:00,270.85,270.85,270.85,270.85,0
2020-03-02,15:39:00,270.85,270.85,270.85,270.85,0
2020-03-02,15:40:00,270.85,270.85,270.85,270.85,0
2020-03-02,15:41:00,270.85,270.85,270.85,270.85,0
2020-03-02,15:42:00,270.85,270.85,270.85,270.85,0
2020-03-02,15:43:00,270.85,270.85,270.85,270.85,0
2020-03-02,15:44:00,270.85,270.85,270.85,270.85,0
2020-03-02,15:45:00,270.9,270.9,270.9,270.9,9279
